dataset,method,seed,mean_acc,worst_acc,test_env_accs,test_env_losses,num_classes,epochs,weight_entropy_curve,weight_max_curve,weight_min_curve
synthetic_spurious,ipdr_inv,1,0.9333333333333333,0.9333333333333333,[0.9333333333333333],[0.21540270189444224],2,20,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
synthetic_spurious,ipdr_inv,2,0.9223333333333333,0.9223333333333333,[0.9223333333333333],[0.23689391406377155],2,20,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
synthetic_spurious,ipdr_inv,3,0.88325,0.88325,[0.88325],[0.2971929634809494],2,20,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
synthetic_spurious,ipdr_inv,4,0.8763333333333333,0.8763333333333333,[0.8763333333333333],[0.3258947083950043],2,20,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
synthetic_spurious,ipdr_no_ent,0,0.9235,0.9235,[0.9235],[0.22531652903556823],2,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
synthetic_spurious,ipdr_no_ent,1,0.9405833333333333,0.9405833333333333,[0.9405833333333333],[0.19943963368733725],2,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
synthetic_spurious,ipdr_no_ent,2,0.9304166666666667,0.9304166666666667,[0.9304166666666667],[0.21233946339289347],2,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
synthetic_spurious,ipdr_no_ent,3,0.892,0.892,[0.892],[0.27060593680540723],2,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
synthetic_spurious,ipdr_no_ent,4,0.888,0.888,[0.888],[0.28541345620155334],2,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
synthetic_spurious,ipdr_no_inv,0,0.9206666666666666,0.9206666666666666,[0.9206666666666666],[0.23686177150408427],2,20,"[1.0913570081034014, 1.0218410684216408, 0.9759887014665911, 1.015026532834576, 1.0390122052161925, 1.0465126229870705, 1.0478599494503391, 1.0509455357828448, 1.0599199302734867, 1.0564634107774304, 1.057449063947124, 1.0631360853871992, 1.0678155306846864, 1.0703821566797072, 1.0671902125881565, 1.067905472170922, 1.0735747967996905, 1.0690580914097447, 1.073144870419656, 1.0770662907631166]","[0.3727551804434869, 0.4971501211966238, 0.5552114248275757, 0.5090166782179186, 0.47396840107056404, 0.4635352751901073, 0.46281508572639957, 0.4544814142488664, 0.4408669760150294, 0.44215470167898363, 0.4409813534828924, 0.4403299218223941, 0.42923226471870174, 0.425338500930417, 0.4306960269328087, 0.4328907641672319, 0.4215786284016025, 0.4263079137571396, 0.4207512217183267, 0.4103372702675481]","[0.2982658609267204, 0.206676390863234, 0.17261630681253248, 0.19922401251331454, 0.21950399827572606, 0.22862397038167523, 0.23300898555786378, 0.2343012455009645, 0.2391796035151328, 0.24112464583689167, 0.23965035042455118, 0.24640331873970647, 0.2554109130174883, 0.25464397957248075, 0.255371329765166, 0.2512004572537638, 0.26007428140409533, 0.25267628940843767, 0.26060213485071737, 0.26187493339661627]"
synthetic_spurious,ipdr_no_inv,1,0.9353333333333333,0.9353333333333333,[0.9353333333333333],[0.21245978323618572],2,20,"[1.0938626681604693, 1.0591590596783547, 1.014377849717294, 1.0182630265912702, 1.0281803973259465, 1.0420156544254673, 1.0451549310838022, 1.0580847570973058, 1.0614868633208736, 1.0696352527987572, 1.0694518358476701, 1.0716394647475211, 1.078212772646258, 1.0787376434572282, 1.0766349646352953, 1.0774086906063942, 1.0827064437250937, 1.0841753444363993, 1.0812794047017251, 1.0770137733028782]","[0.3639390641643155, 0.44124080769477353, 0.5115456254251541, 0.5019064795586371, 0.48701005981814477, 0.46829156817928436, 0.46609157419973807, 0.4422013836522256, 0.4405135147033199, 0.4242375704549974, 0.4238187151570474, 0.42301876121951687, 0.411237548435888, 0.4028652944872456, 0.4147171531954119, 0.4131035449043397, 0.40047376867263546, 0.395969771569775, 0.40304059847708673, 0.40876958350981435]","[0.3053769454840691, 0.24386508186017314, 0.20099962767093413, 0.20519183768380073, 0.21535878147809737, 0.2275039231584918, 0.2288638271631733, 0.23652859753178013, 0.2545501176388033, 0.25742310237499977, 0.262596212087139, 0.2639459770533346, 0.2680500476591049, 0.276004564858252, 0.27000305152708487, 0.26774033231119954, 0.2736232578754425, 0.2755353859355373, 0.2690263717405258, 0.26612193642124055]"
synthetic_spurious,ipdr_no_inv,2,0.9239166666666667,0.9239166666666667,[0.9239166666666667],[0.22887967419624328],2,20,"[1.0902548336213636, 1.0166055425520866, 0.9694880477843746, 1.006247172432561, 1.0255424764848524, 1.043071166161568, 1.0459986040669103, 1.0517194963270617, 1.0521671502820906, 1.0563957845011065, 1.06260480419282, 1.062054689853422, 1.067682808445346, 1.0680060425112325, 1.0720874782531493, 1.0681434619811274, 1.0738885018133348, 1.0709706314148442, 1.0730909262934039, 1.0693024742987849]","[0.377236875795549, 0.5007830002615529, 0.5601452319852768, 0.5186145853611731, 0.49085343172473295, 0.4664584359815044, 0.4631473345141257, 0.4502667188644409, 0.4571809701381191, 0.4445029439464692, 0.43771410853632037, 0.44036631334212517, 0.42504739953625587, 0.4272784273470602, 0.42043808871699917, 0.42388421873892507, 0.41931911726151744, 0.4274977522511636, 0.41972936353375834, 0.42809602714353995]","[0.2932174748951389, 0.2056918064913442, 0.16809468307802755, 0.1993868451926016, 0.21106632438398176, 0.22160599789311808, 0.22623853097038885, 0.23008170579710313, 0.23580065754152113, 0.23890396544048864, 0.25030021417525505, 0.24618913762031064, 0.24838694641667028, 0.2534799354691659, 0.2533942662900494, 0.25221559405326843, 0.25864072865055454, 0.25751465703210524, 0.2594927818544449, 0.2571447943487475]"
synthetic_spurious,ipdr_no_inv,3,0.8875833333333333,0.8875833333333333,[0.8875833333333333],[0.2848496096928914],2,20,"[1.0888353855379167, 1.0190715366794216, 0.9698907636827038, 0.9931958452347787, 1.0238273489859797, 1.0328128318632803, 1.0381895303726196, 1.0445736781243355, 1.0475981793095988, 1.048787651523467, 1.0546776863836473, 1.0537973603894633, 1.0555936751827117, 1.0594398706190047, 1.0561186421302058, 1.0625538210715018, 1.0668693780899048, 1.0674742114159368, 1.0669486138128466, 1.0648649450271361]","[0.3744640561842149, 0.4978488164563333, 0.5554457422225706, 0.5331043360694763, 0.4887724009252364, 0.4824160568175777, 0.4690017209899041, 0.4672274829879884, 0.4619142941890224, 0.45657289028167725, 0.4511439819489756, 0.45068621923846586, 0.4464049454658262, 0.4484083229495633, 0.4471462503556282, 0.43925225061755024, 0.4268149714316091, 0.4326375799794351, 0.42949630272003914, 0.43484102718291745]","[0.2902767562097119, 0.19906312371453933, 0.16391779602535309, 0.18019604202239745, 0.20494493313374057, 0.21173629020490953, 0.21786570452874707, 0.2250485425033877, 0.22874612865909452, 0.23210945677372716, 0.23332328325317753, 0.23646775464857778, 0.23532125930632314, 0.24163584170802946, 0.2385161744971429, 0.2460596191306268, 0.24605788338568904, 0.2466653114364993, 0.24628549525814672, 0.24695344221207402]"
synthetic_spurious,ipdr_no_inv,4,0.8798333333333334,0.8798333333333334,[0.8798333333333334],[0.31053653510411583],2,20,"[1.0907174656468053, 1.0243166877377419, 0.9842950509440515, 0.9942190531761416, 1.0024190275899825, 1.014463142041237, 1.018555785379102, 1.029972912803773, 1.0360380545739205, 1.038623086867794, 1.0400601894624772, 1.0430941600953378, 1.044934457348239, 1.0564706210167176, 1.0509685777848767, 1.0519104503816175, 1.0594243195749098, 1.0568498738350407, 1.0606346130371094, 1.0610136332050446]","[0.3742952346801758, 0.4898852417545934, 0.5387494467919872, 0.5305795419600702, 0.5163735391632203, 0.5049977898597717, 0.4975103803219334, 0.4894049773293157, 0.481890962008507, 0.47703560706107845, 0.47098860625297795, 0.46165619838622307, 0.4676530284266318, 0.45292787686471014, 0.45664746242184795, 0.4535637517129221, 0.4418203849946299, 0.44205029453000716, 0.43971888672920967, 0.43953848077404883]","[0.295679725466236, 0.208774222241294, 0.18148466103499936, 0.18701832356952852, 0.1921138246693919, 0.20268444188179507, 0.20407061230751775, 0.21425900728471817, 0.2179993232411723, 0.2224671124450622, 0.22436098658269452, 0.22002654546691525, 0.22991302465238878, 0.23892193503918185, 0.23366920553868817, 0.23633062551098485, 0.24160968776672118, 0.2381463723797952, 0.24072864892021303, 0.24097067213827564]"
synthetic_spurious,ipdr_dro_inv,0,0.9360833333333334,0.9360833333333334,[0.9360833333333334],[0.19657305403550465],2,20,"[1.0985527038574219, 1.094921519679408, 1.0711030075626988, 1.02710570058515, 0.9832442979658803, 0.9464632561129909, 0.9127988507670741, 0.883913520843752, 0.854600275716474, 0.8254878578647491, 0.8018308839490337, 0.7810478825722972, 0.7607547679255086, 0.7413396239280701, 0.7238106669918183, 0.7116479758293398, 0.6970956344758311, 0.6869680073953444, 0.6745357994110354, 0.6650864712653621]","[0.3369758177188135, 0.36790367095701154, 0.43686629879859185, 0.5060905756488923, 0.5553699501099125, 0.590205434829958, 0.6180685470181126, 0.6403872678356786, 0.6610855479394236, 0.681071602529095, 0.6963427566712902, 0.7088705993467762, 0.7207614971745399, 0.7319039702415466, 0.74130799693446, 0.747678977827872, 0.7554105212611537, 0.7602809898314937, 0.7664018946309243, 0.7707041886544996]","[0.3303115983163157, 0.3041422482459776, 0.25178598396239743, 0.20353058797697868, 0.17164599462862937, 0.15126286687389498, 0.134685464443699, 0.12272118128115131, 0.11106368899345398, 0.10149902033229027, 0.09407458983121379, 0.08743829953093682, 0.08142862300718984, 0.07617347903790013, 0.07113137120200742, 0.06775259226560593, 0.06420142948627472, 0.06124560607056464, 0.0580333050700926, 0.05530005032497068]"
synthetic_spurious,ipdr_dro_inv,1,0.9510833333333333,0.9510833333333333,[0.9510833333333333],[0.1716376443306605],2,20,"[1.0985964998122184, 1.0975468312540362, 1.0866497408959173, 1.057414185616278, 1.0191502609560568, 0.9806694715253769, 0.9442175203754056, 0.9089544127064366, 0.8802402711683704, 0.8581395841413929, 0.8407667875289917, 0.8244699085912397, 0.8134553643964952, 0.7978805284346303, 0.7916087488974294, 0.7828561452127272, 0.7735768864231725, 0.7678281741757547, 0.7635247072865886, 0.7617956919054831]","[0.3348200234674638, 0.351579527701101, 0.4005954505935792, 0.46386668470598036, 0.5173627686116004, 0.5600542637609667, 0.5945215955857308, 0.6247464553002389, 0.6471296433479555, 0.6629854998280925, 0.6754141969065512, 0.6868288574680206, 0.6941176825954068, 0.7045723603617761, 0.7085968698224714, 0.7142788883178465, 0.7200918928269417, 0.7234522700309753, 0.7265859746163891, 0.727191557807307]","[0.3316266546326299, 0.3188358852940221, 0.2795901144704511, 0.2349768377119495, 0.19896074889167661, 0.1734316776837072, 0.15397787719003617, 0.1390470766252087, 0.12796308725110947, 0.11953068788974516, 0.11421134683393663, 0.10980210092759901, 0.10653023157388933, 0.10287616305774258, 0.10126501153553685, 0.09935979232672722, 0.09715325866014726, 0.09539345748001529, 0.0955101530398092, 0.09413125750518614]"
synthetic_spurious,ipdr_dro_inv,2,0.9410833333333334,0.9410833333333334,[0.9410833333333334],[0.1893153693675995],2,20,"[1.0985470548752816, 1.0950285119395102, 1.0687076276348484, 1.0196843320323574, 0.9707838816027488, 0.9248302386653039, 0.8857334813764018, 0.8493265375014274, 0.8169471410013014, 0.7874925059656943, 0.7616088044258856, 0.7412570695723256, 0.72107998594161, 0.7034833950381125, 0.691897738364435, 0.6781273734185004, 0.6686848305886791, 0.6602448301930581, 0.6501676574830086, 0.644202874552819]","[0.3370432113447497, 0.36710249224016744, 0.4407796273308416, 0.5150265049549841, 0.5676095274186903, 0.6084530468909971, 0.6387279572025422, 0.664925258005819, 0.685674165525744, 0.7041747781538195, 0.7189824292736668, 0.7301285228421611, 0.7415866967170469, 0.7504825880450587, 0.7563169637034016, 0.7628870644877034, 0.7669692289444708, 0.7709659760998141, 0.7755861570758205, 0.7779400041026454]","[0.3302845397303181, 0.304636069843846, 0.2474452382133853, 0.19726581679236505, 0.1644705505140366, 0.14064431478900294, 0.12306063381894942, 0.10951068180222664, 0.09734801635626823, 0.08824969395514458, 0.07988974235711559, 0.07363741628585323, 0.0687765212308976, 0.06365745718921384, 0.06055390390176927, 0.05668164897830256, 0.05368929176080611, 0.05156125657020077, 0.04897272935317409, 0.047073740512132645]"
